postid,lang,EventYear,postdate,articleid,Existing,TimeToFirstEdit,Topic,EventLocation,Edits30ByAll,Edits30ByRegistered,UniqueEditors30,UniqueRegEditors30,GiniEditCount,GiniEditSize,EditsSize30,EditsSizeReg,EditsSize30log,Gini_noIP,Gini
2386,es,2016,10/27/16,8490550,0, ,4,Arabic,0,0,0,0, , ,0,0,0,0,0.35
2387,en,2016,10/27/16,1055590,1,0,4,Others,26,20,17,11,0.077499797, ,221,128,5.398162702,0.158730159,0.158730159
2387,ar,2016,10/27/16,1191200,1,2,4,Others,4,4,2,1,0.088983243, ,145,145,4.976733742,0.461538462,0.461538462
2387,zh,2016,10/27/16,630699,1,4,4,Others,1,1,1,0,0.185148111, ,0,0,0,0.607231699,0.560214791
2387,es,2016,10/27/16,217807,1, ,4,Others,0,0,0,0,0.22161004, ,0,0,0,0.10598161,0.129888028
2389,en,2016,10/23/16,463535,1,1,2,English,247,203,82,61,0.156979571, ,1820,541,7.50659178,0.607231699,0.560214791
2389,ar,2016,10/23/16,3318549,0,3,2,English,6,6,6,5,1.061965812, ,478,478,6.169610732,0.3,0.444444444
2389,es,2016,10/23/16,3543689,1,1,2,English,26,13,15,9,0.450261556, ,891,368,6.792344427,0.433333333,0.166666667
2391,en,2016,10/21/16,8163645,1,0,2,English,69,53,30,20,0.268388994, ,1863,1404,7.529943371,0,0.35
2391,ar,2016,10/21/16,4331671,0, ,2,English,0,0,0,0, , ,0,0,0,0.433333333,0.166666667
2392,en,2016,10/21/16,52061142,0,0,5,English,115,93,54,37,0.263280548, ,6570,5730,8.790269111,0.467672678,0
2392,ar,2016,10/21/16,3315642,0,2,5,English,5,5,4,3,0.738181818, ,0,-691,0,0.3,0.444444444
2392,zh,2016,10/21/16,5490429,0,2,5,English,11,7,7,5,0.529716134, ,698,621,6.548219103,0.541666667,0.166666667
2394,en,2016,10/20/16,451996,1,2,2,Others,61,46,29,15,0.263041596, ,783,608,6.663132696,0.607231699,0.560214791
2394,zh,2016,10/20/16,3943357,1,2,2,Others,18,18,5,4,0.188453159, ,801,801,6.685860947,0.433333333,0.166666667
2394,es,2016,10/20/16,956003,1,2,2,Others,9,8,6,5,0.574074074, ,246,241,5.505331536,0.614864865,0.652631579
2396,en,2016,10/19/16,3676392,1,0,2,Others,74,73,18,17,0.104560159, ,8060,7997,8.994668836,0.433333333,0.166666667
2396,es,2016,10/19/16,2320066,1,2,2,Others,17,11,7,6,0.312213598, ,1206,720,7.095064377,0.4,0.346153846
2397,en,2016,10/19/16,48944968,1,0,6,Others,577,532,93,63,0.0362579, ,60063,59395,11.00314929,0.467672678,0
2397,zh,2016,10/19/16,5396631,1,0,6,Others,7,7,3,2,0.337519623, ,324,324,5.780743516,0.541666667,0.166666667
2397,es,2016,10/19/16,7338913,1,0,6,Others,13,10,12,9,0.911375919, ,1029,777,6.936342736,0.574034767,0.35
2400,en,2016,10/16/16,861160,1,0,2,English,62,54,37,31,0.429207856, ,2469,2434,7.811568489,0.238636364,0.256410256
2400,es,2016,10/16/16,7621414,0,3,2,English,16,14,5,3,0.188089623, ,1099,1096,7.002155954,0.574034767,0.35
2401,en,2016,10/16/16,3264263,1,0,2,Others,106,62,50,25,0.290850837, ,5778,4562,8.661812881,0.3,0.444444444
2401,es,2016,10/16/16,7652343,0,23,2,Others,1,1,1,0,0, ,0,0,0,0.574034767,0.35
2404,en,2016,10/14/16,394739,1,0,2,English,127,90,69,40,0.351602703, ,3577,3228,8.182279739,0.607231699,0.560214791
2404,zh,2016,10/14/16,5483052,0,0,2,English,6,6,1,0,0, ,18459,18459,9.823307335,0.541666667,0.166666667
2405,en,2016,10/14/16,44243498,1,0,2,English,29,25,17,13,0.445273971, ,1002,914,6.909753282,0.467672678,0
2405,ar,2016,10/14/16,3461132,0, ,2,English,0,0,0,0, , ,0,0,0,0.433333333,0.388888889
2406,en,2016,10/13/16,44412544,1,0,3,Others,61,51,28,20,0.274738506, ,2204,5788,7.69802917,0.467672678,0
2406,zh,2016,10/13/16,5296898,1, ,3,Others,0,0,0,0, , ,0,0,0,0.541666667,0.166666667
2407,en,2016,10/13/16,4637590,1,0,4,US,293,293,101,100,0.155584097, ,9693,9693,9.179159254,0.511904762,0.166666667
2407,ar,2016,10/13/16,83232,1,0,4,US,12,9,10,7,0.780651341, ,2181,542,7.687538766,0.631944444,0.541262136
2407,zh,2016,10/13/16,149977,1,0,4,US,29,23,19,16,0.504279401, ,5566,5049,8.624431942,0.10598161,0.129888028
2407,es,2016,10/13/16,27119,1,0,4,US,202,125,82,41,0.215293435, ,5400,4396,8.594154233,0,0
2408,en,2016,10/13/16,203756,1,0,2,Chinese,490,387,225,147,0.244514786, ,10975,30033,9.303375238,0.10598161,0.129888028
2408,ar,2016,10/13/16,16551,1,0,2,Chinese,23,16,16,11,0.590906888, ,1150,767,7.047517221,0,0
2408,zh,2016,10/13/16,102475,1,0,2,Chinese,187,144,82,50,0.246057412, ,31240,30661,10.3494546,0.631944444,0.541262136
2408,es,2016,10/13/16,53057,1,0,2,Chinese,39,17,20,15,0.319663745, ,742,616,6.609349243,0.631944444,0.541262136
2409,en,2016,10/13/16,176791,1,0,2,Others,102,92,33,24,0.160899654, ,2323,1736,7.750614733,0.10598161,0.129888028
2409,ar,2016,10/13/16,181706,1,0,2,Others,1,1,1,0,0, ,0,0,0,0.10598161,0.129888028
2409,zh,2016,10/13/16,86661,1,0,2,Others,7,7,5,4,0.619047619, ,243,243,5.493061443,0.631944444,0.541262136
2409,es,2016,10/13/16,92466,1,0,2,Others,21,13,14,7,0.531079098, ,0,-219,0,0.631944444,0.541262136
2411,en,2016,10/9/16,44392,1,0,2,Others,112,88,49,30,0.229481456, ,5457,5143,8.604654467,0.631944444,0.541262136
2411,ar,2016,10/9/16,3238252,1,1,2,Others,5,5,5,4,1.058181818, ,214,214,5.365976015,0.3,0.444444444
2411,zh,2016,10/9/16,706963,1,1,2,Others,5,5,3,2,0.56, ,0,-118,0,0.607231699,0.560214791
2411,es,2016,10/9/16,379793,1,0,2,Others,13,12,9,8,0.571597633, ,346,332,5.846438775,0.607231699,0.560214791
2413,en,2016,10/7/16,51893667,0,0,4,Spanish,87,73,33,21,0.177617703, ,12016,12563,9.393994374,0.467672678,0
2413,ar,2016,10/7/16,3306609,0,5,4,Spanish,11,11,6,5,0.496912701, ,0,-236,0,0.3,0.444444444
2416,en,2016,10/6/16,2501232,1,0,2,English,224,197,51,32,0.076690051, ,10888,10802,9.295416544,0.3,0.346153846
2416,ar,2016,10/6/16,3300096,0,0,2,English,5,5,5,4,1.0525, ,113,113,4.727387819,0.3,0.444444444
2416,es,2016,10/6/16,3113646,1,0,2,English,7,5,4,3,0.579591837, ,1220,-333,7.106606138,0.3,0.206060606
2417,en,2016,10/5/16,51730127,1,0,1,Others,1037,994,241,204,0.076524497, ,57555,74924,10.96049629,0.467672678,0
2417,ar,2016,10/5/16,3301864,0,2,1,Others,16,16,8,7,0.3671875, ,1522,1522,7.327780538,0.3,0.444444444
2417,zh,2016,10/5/16,5492973,0,21,1,Others,6,6,2,1,0.167624521, ,1169,1169,7.063903961,0.541666667,0.166666667
2417,es,2016,10/5/16,7597084,0,0,1,Others,174,100,78,31,0.253275459, ,5093,89,8.535622327,0.574034767,0.35
2418,en,2016,10/3/16,51801264,0,0,3,Others,127,86,57,39,0.261523756, ,6125,4742,8.720134035,0.467672678,0
2418,ar,2016,10/3/16,3298520,0,0,3,Others,14,14,3,2,0.166099773, ,10753,10753,9.282940064,0.3,0.444444444
2418,zh,2016,10/3/16,5479874,0,8,3,Others,9,8,6,5,0.550617284, ,136,137,4.912654886,0.541666667,0.166666667
2418,es,2016,10/3/16,7600916,0,0,3,Others,15,15,7,6,0.329413823, ,5296,5296,8.574707098,0.574034767,0.35
2419,en,2016,10/3/16,1525771,1,0,6,Others,60,54,25,22,0.231666667, ,3514,2819,8.164510269,0.482544237,0.461900816
2419,zh,2016,10/3/16,3441499,1,1,6,Others,3,2,3,2,1, ,94,37,4.543294782,0.433333333,0.266666667
2419,es,2016,10/3/16,6482051,1,3,6,Others,3,3,2,1,0.346666667, ,97,97,4.574710979,0.541666667,0.35
2421,en,2016,10/3/16,37674837,1,0,4,Others,111,82,72,49,0.480852317, ,10223,9082,9.232395363,0.467672678,0.768776371
2421,ar,2016,10/3/16,3298369,0,0,4,Others,25,24,13,12,0.317709091, ,5173,5134,8.55120807,0.3,0.444444444
2421,zh,2016,10/3/16,3680531,1,0,4,Others,44,32,19,14,0.293197123, ,2187,1495,7.690286021,0.433333333,0.166666667
2421,es,2016,10/3/16,7600210,0,0,4,Others,27,23,12,9,0.302116932, ,4787,4574,8.473659189,0.574034767,0.35
2423,en,2016,10/2/16,51422824,1,0,6,Spanish,21,17,13,9,0.469954649, ,558,1059,6.324358962,0.467672678,0
2423,es,2016,10/2/16,5371707,1,0,6,Spanish,43,25,29,12,0.511653661, ,2383,2209,7.776115477,0.541666667,0.166666667
2426,en,2016,10/2/16,318396,1,0,6,English,74,68,23,17,0.14924867, ,6980,6967,8.850804196,0.10598161,0.129888028
2426,zh,2016,10/2/16,147552,1,0,6,English,4,4,4,3,1.003378378, ,162,162,5.087596335,0.10598161,0.129888028
2426,es,2016,10/2/16,1440325,1,0,6,English,14,8,11,7,0.75, ,1534,1326,7.335633982,0.482544237,0.461900816
2430,en,2016,11/30/16,42381430,1,0,4,Others,216,163,79,40,0.173979767, ,10643,9944,9.272657678,0.467672678,0
2430,zh,2016,11/30/16,5512182,1,2,4,Others,2,2,2,1,0.52173913, ,71,71,4.262679877,0.541666667,0.166666667
2430,es,2016,11/30/16,6957203,1,0,4,Others,23,21,5,4,0.13252643, ,7338,7338,8.900821605,0.574034767,0.35
2432,en,2016,11/28/16,546849,1,0,2,Others,67,57,25,16,0.196201827, ,8376,8323,9.033125753,0.607231699,0.560214791
2432,ar,2016,11/28/16,28847,1,0,2,Others,5,5,3,2,0.5325, ,318,318,5.762051383,0,0
2432,zh,2016,11/28/16,5277183,1,1,2,Others,4,4,3,2,0.644230769, ,91,91,4.510859507,0.541666667,0.166666667
2432,es,2016,11/28/16,265449,1,0,2,Others,16,14,10,8,0.485307836, ,1392,1356,7.238496841,0.10598161,0.129888028
2435,en,2016,11/25/16,4888733,1,2,6,English,82,54,48,29,0.391698782, ,1419,1007,7.257707677,0.541666667,0.166666667
2435,es,2016,11/25/16,4600006,1,2,6,English,13,13,6,5,0.391470631, ,156,156,5.049856007,0.511904762,0.166666667
2436,en,2016,11/25/16,38301,1,1,3,Spanish,356,351,127,122,0.109966501, ,8568,8551,9.055789612,0.321787102,0.319504962
2436,ar,2016,11/25/16,4302,1,1,3,Spanish,43,30,22,12,0.284599699, ,1252,1017,7.132497552,0,0
2436,zh,2016,11/25/16,39565,1,1,3,Spanish,90,76,27,17,0.103193266, ,2996,4164,8.005033345,0.631944444,0.541262136
2436,es,2016,11/25/16,143948,1,0,3,Spanish,224,197,91,68,0.153399131, ,8415,7562,9.037771107,0.14,0.201515152
2437,en,2016,11/25/16,434602,1,0,2,Others,162,133,62,42,0.188433166, ,7447,6389,8.915566546,0.607231699,0.560214791
2437,ar,2016,11/25/16,3361725,0,19,2,Others,8,8,5,4,0.609375, ,160,160,5.075173815,0.3,0.266666667
2437,es,2016,11/25/16,1197669,1,0,2,Others,50,39,13,11,0.1617, ,16434,16544,9.707107638,0.461538462,0.461538462
2438,en,2016,11/25/16,52377725,0,0,5,Others,140,122,49,36,0.16432282, ,7290,16656,8.894258825,0.467672678,0
2438,ar,2016,11/25/16,3346000,0,1,5,Others,8,8,3,2,0.282142857, ,129,129,4.859812404,0.3,0.266666667
2439,en,2016,11/24/16,52371655,0,0,6,Arabic,112,101,30,22,0.113352578, ,8755,7919,9.077380245,0.467672678,0
2439,ar,2016,11/24/16,3346072,0,2,6,Arabic,11,11,4,3,0.323125738, ,204,204,5.318119994,0.3,0.266666667
2442,en,2016,11/20/16,52327537,0,0,5,English,212,164,101,67,0.278099504, ,10603,39538,9.268892259,0.467672678,0
2442,ar,2016,11/20/16,3339733,0,0,5,English,19,19,12,11,0.551246537, ,282,282,5.641907071,0.3,0.266666667
2442,zh,2016,11/20/16,5516964,0,3,5,English,4,4,1,0,0, ,0,-21,0,0.541666667,0.166666667
2442,es,2016,11/20/16,7673453,0,2,5,English,14,14,3,2,0.158500193, ,1092,1092,6.995766156,0.574034767,0.35
2443,en,2016,11/15/16,3541132,1,0,2,US,73,58,27,16,0.200656784, ,4335,4244,8.374476889,0.433333333,0.166666667
2443,es,2016,11/15/16,3586261,1,1,2,US,10,10,6,5,0.484545455, ,321,321,5.771441123,0.433333333,0.166666667
2446,en,2016,11/13/16,52265558,0,0,1,English,581,491,167,109,0.115747979, ,42109,108413,10.64801677,0.467672678,0
2446,ar,2016,11/13/16,3334916,0,2,1,English,22,21,10,9,0.311665607, ,339,334,5.826000107,0.3,0.266666667
2446,zh,2016,11/13/16,5508553,0,0,1,English,26,23,10,7,0.267159763, ,20528,20487,9.929545087,0.541666667,0.166666667
2446,es,2016,11/13/16,7662040,0,1,1,English,10,8,7,5,0.600172117, ,228,177,5.429345629,0.574034767,0.35
2447,en,2016,11/13/16,820867,1,0,2,US,290,222,112,68,0.190487515, ,13964,12000,9.544237868,0.238636364,0.256410256
2447,ar,2016,11/13/16,945747,1,0,2,US,2,2,1,0,0, ,0,-24,0,0.614864865,0.652631579
2447,es,2016,11/13/16,4499930,1,0,2,US,14,10,11,7,0.715351812, ,347,327,5.84932478,0.511904762,0.166666667
2448,en,2016,11/11/16,1846561,1,0,2,Others,67,63,18,14,0.113778124, ,5945,5835,8.690305809,0,0.346153846
2448,zh,2016,11/11/16,6216764,0, ,2,Others,0,0,0,0, , ,0,0,0,0.541666667,0.35
2448,es,2016,11/11/16,2105637,1,0,2,Others,4,3,4,3,1.003012048, ,145,13,4.976733742,0.4,0.346153846
2450,en,2016,11/10/16,19965375,1,1,2,English,586,493,203,153,0.153954734, ,0,-7969,0,0.467672678,0.515384615
2450,ar,2016,11/10/16,966929,1,1,2,English,7,5,6,4,0.816570314, ,124,97,4.820281566,0.614864865,0.652631579
2450,zh,2016,11/10/16,665031,1,1,2,English,20,15,14,11,0.582142857, ,1411,1290,7.252053952,0.607231699,0.560214791
2450,es,2016,11/10/16,82604,1,1,2,English,83,52,46,23,0.35827406, ,1438,1773,7.271008538,0.631944444,0.541262136
2451,en,2016,11/9/16,52232155,0,0,5,English,443,401,109,81,0.083188388, ,18672,339,9.834780355,0.467672678,0
2451,ar,2016,11/9/16,3329563,0,0,5,English,25,25,14,13,0.393690293, ,2983,2983,8.000684785,0.3,0.266666667
2453,en,2016,11/8/16,59156457,0, ,3,US,0,0,0,0, , ,0,0,0,0.467672678,0.448725005
2453,ar,2016,11/8/16,1497702,1,0,3,US,58,50,20,13,0.164752248, ,11162,11033,9.320270431,0.482544237,0.461900816
2453,zh,2016,11/8/16,4653411,1,0,3,US,256,170,94,49,0.178817514, ,29612,35585,10.29593496,0.541666667,0.166666667
2453,es,2016,11/8/16,5475812,1,0,3,US,260,243,45,35,0.053058237, ,0,-64057,0,0.541666667,0.166666667
2455,en,2016,11/7/16,16099,1,0,2,US,95,95,39,38,0.228961219, ,1870,1870,7.53369371,0,0
2455,ar,2016,11/7/16,3175169,1,0,2,US,5,5,4,3,0.734285714, ,959,959,6.865891075,0.3,0.444444444
2455,zh,2016,11/7/16,5504156,0,0,2,US,14,14,2,1,0.072916667, ,785,785,6.665683718,0.541666667,0.166666667
2455,es,2016,11/7/16,1132849,1,0,2,US,40,26,23,14,0.40875, ,951,-2213,6.857514063,0.461538462,0.461538462
2456,en,2016,11/2/16,46779328,1,0,4,US,644,431,186,108,0.112470353, ,17865,8984,9.79059877,0.467672678,0
2456,zh,2016,11/2/16,5492816,1,0,4,US,48,6,11,3,0.133484543, ,2132,-128,7.664815785,0.541666667,0.166666667
2456,es,2016,11/2/16,7624644,1,0,4,US,31,27,6,2,0.09162137, ,12817,12690,9.458527694,0.574034767,0.35
2457,en,2016,12/31/16,89695,1,0,2,US,117,82,69,44,0.40378406, ,3189,2660,8.067462667,0.631944444,0.541262136
2457,ar,2016,12/31/16,3914861,0, ,2,US,0,0,0,0, , ,0,0,0,0.433333333,0.166666667
2457,es,2016,12/31/16,7721897,0,1,2,US,5,4,5,4,1.041408451, ,89,57,4.48863637,0.574034767,0.35
2460,en,2016,12/30/16,2465060,1,1,2,US,142,84,49,30,0.176546761, ,8244,9353,9.017240942,0.3,0.346153846
2460,zh,2016,12/30/16,4709945,1,1,2,US,18,17,11,10,0.555555556, ,6496,6496,8.778941882,0.541666667,0.166666667
2460,es,2016,12/30/16,8701847,0, ,2,US,0,0,0,0, , ,0,0,0,0.296875,0.35
2461,en,2016,12/28/16,3217915,1,0,3,Others,129,127,8,6,0.025658598, ,7959,7940,8.982058643,0.3,0.444444444
2461,zh,2016,12/28/16,204290,1,2,3,Others,1,1,1,0,0, ,0,0,0,0.10598161,0.129888028
2461,es,2016,12/28/16,848852,1,0,3,Others,4,4,2,1,0.251937984, ,0,-31,0,0.238636364,0.256410256
2464,en,2016,12/27/16,314475,1,0,2,US,1057,1017,294,272,0.100759953, ,37952,46860,10.54407748,0.10598161,0.129888028
2464,ar,2016,12/27/16,2311225,1,0,2,US,23,15,9,8,0.284761605, ,672,-6643,6.510258341,0.4,0.346153846
2464,zh,2016,12/27/16,3148291,1,0,2,US,36,28,20,12,0.375130412, ,13153,14252,9.484405148,0.3,0.444444444
2464,es,2016,12/27/16,9403,1,0,2,US,131,82,58,32,0.265376373, ,1546,657,7.343426229,0,0
2467,en,2016,12/25/16,472972,1,1,2,US,213,168,81,56,0.190644794, ,31460,26253,10.35647218,0.607231699,0.560214791
2467,ar,2016,12/25/16,1965400,1,2,2,US,5,5,4,3,0.726060606, ,13,13,2.564949357,0.4,0.346153846
2467,zh,2016,12/25/16,1617417,1,1,2,US,11,10,8,7,0.629666572, ,391,353,5.96870756,0.357226792,0.316166761
2467,es,2016,12/25/16,1892049,1,1,2,US,58,53,18,15,0.181212842, ,12789,8063,9.456340705,0.4,0.346153846
2468,en,2016,12/25/16,52682401,0,0,5,Others,373,296,141,93,0.176068373, ,15498,27534,9.648466262,0.467672678,0
2468,ar,2016,12/25/16,3376053,0,0,5,Others,33,32,12,11,0.199862259, ,3568,3589,8.179760494,0.3,0.266666667
2468,zh,2016,12/25/16,5542328,0,0,5,Others,20,20,5,4,0.1715625, ,4696,4696,8.454466362,0.541666667,0.166666667
2468,es,2016,12/25/16,7714220,0,0,5,Others,32,29,10,7,0.181724405, ,5973,5365,8.695004593,0.574034767,0.35
2469,en,2016,12/23/16,468017,1,0,2,US,60,53,26,22,0.245833333, ,1551,1128,7.346655163,0.607231699,0.560214791
2469,ar,2016,12/23/16,3284429,1,0,2,US,4,4,3,2,0.630434783, ,56,56,4.025351691,0.3,0.444444444
2470,en,2016,12/23/16,52672991,0,0,6,Arabic,393,388,75,74,0.070061962, ,52836,52833,10.87494806,0.467672678,0
2470,ar,2016,12/23/16,3371911,0,1,6,Arabic,46,44,18,16,0.210001042, ,7592,8324,8.93485034,0.3,0.266666667
2470,zh,2016,12/23/16,5543297,0,4,6,Arabic,127,121,16,14,0.060070966, ,36067,35741,10.4931336,0.541666667,0.166666667
2470,es,2016,12/23/16,7715351,0,3,6,Arabic,26,21,6,3,0.136192541, ,8620,8090,9.061840364,0.574034767,0.35
2471,en,2016,12/22/16,10674633,1,0,2,Others,68,57,24,16,0.191522491, ,2884,2855,7.966933498,0.296875,0.515384615
2471,ar,2016,12/22/16,1958263,1,1,2,Others,3,3,2,1,0.352941176, ,0,-50,0,0.4,0.346153846
2471,es,2016,12/22/16,6527007,1,0,2,Others,17,11,10,6,0.443771626, ,288,246,5.66296048,0.541666667,0.35
2473,en,2016,12/21/16,52663855,0,1,5,Others,83,79,26,22,0.120949662, ,10353,10326,9.245031612,0.467672678,0
2473,ar,2016,12/21/16,3370945,0,2,5,Others,5,5,3,2,0.482409639, ,316,316,5.755742214,0.3,0.266666667
2474,en,2016,12/20/16,52648893,0,0,5,Spanish,102,87,42,29,0.215366734, ,9085,9038,9.114379981,0.467672678,0
2474,ar,2016,12/20/16,3370431,0,2,5,Spanish,9,8,6,5,0.578002245, ,3577,3577,8.182279739,0.3,0.266666667
2474,zh,2016,12/20/16,5539464,0,2,5,Spanish,11,11,4,3,0.267959313, ,1383,1383,7.232010332,0.541666667,0.166666667
2474,es,2016,12/20/16,7710003,0,1,5,Spanish,26,22,8,7,0.204519086, ,8539,8759,9.052399184,0.574034767,0.35
2475,en,2016,12/20/16,1501005,1,0,2,Others,151,143,36,29,0.084136173, ,11496,10599,9.349754428,0.482544237,0.461900816
2475,ar,2016,12/20/16,3653243,0, ,2,Others,0,0,0,0, , ,0,0,0,0.433333333,0.166666667
2475,zh,2016,12/20/16,3626786,1,1,2,Others,2,2,2,1,1, ,28,28,3.33220451,0.433333333,0.166666667
2475,es,2016,12/20/16,1970870,1,0,2,Others,18,9,14,7,0.706790123, ,226,-56,5.420534999,0.4,0.346153846
2476,en,2016,12/19/16,52641149,0,1,2,Others,99,86,42,31,0.196457261, ,7135,7136,8.87276753,0.467672678,0
2476,es,2016,12/19/16,7711741,0,3,2,Others,1,1,1,0,0, ,0,0,0,0.574034767,0.35
2478,en,2016,12/19/16,52636270,0,0,6,Others,561,454,230,156,0.217797752, ,29354,20168,10.2871841,0.467672678,0
2478,ar,2016,12/19/16,3367669,0,0,6,Others,67,66,26,25,0.196260894, ,7600,7579,8.935903526,0.3,0.266666667
2478,zh,2016,12/19/16,5537946,0,1,6,Others,66,65,15,14,0.107259463, ,23200,23183,10.05190756,0.541666667,0.166666667
2478,es,2016,12/19/16,7710915,0,1,6,Others,54,51,20,18,0.224998716, ,16138,16074,9.688932018,0.574034767,0.35
2479,en,2016,12/19/16,1317,1,0,6,Others,19,11,13,9,0.545706371, ,2087,2101,7.643482907,0,0
2479,ar,2016,12/19/16,14863,1,10,6,Others,1,1,1,0,0, ,0,0,0,0,0
2479,zh,2016,12/19/16,69826,1, ,6,Others,0,0,0,0, , ,0,0,0,0.631944444,0.541262136
2479,es,2016,12/19/16,1903966,1,29,6,Others,1,0,1,0,0, ,0,0,0,0.4,0.346153846
2480,en,2016,12/19/16,52081,1,1,6,Others,30,25,23,19,0.625555556, ,3384,3458,8.126813721,0.631944444,0.541262136
2480,ar,2016,12/19/16,960830,1, ,6,Others,0,0,0,0, , ,0,0,0,0.614864865,0.652631579
2480,zh,2016,12/19/16,259191,1,2,6,Others,15,15,5,4,0.249097875, ,2262,2262,7.724004657,0.10598161,0.129888028
2480,es,2016,12/19/16,187780,1,2,6,Others,2,2,2,1,0.533333333, ,16,16,2.772588722,0.10598161,0.129888028
2481,en,2016,12/18/16,152860,1,0,2,US,319,319,82,81,0.1041378, ,10600,10600,9.26860928,0.10598161,0.129888028
2481,ar,2016,12/18/16,2303134,1,1,2,US,10,9,7,6,0.602777778, ,657,657,6.487684018,0.4,0.346153846
2481,zh,2016,12/18/16,260359,1,1,2,US,6,5,4,3,0.559027778, ,47,33,3.850147602,0.10598161,0.129888028
2481,es,2016,12/18/16,317558,1,0,2,US,48,23,27,15,0.413541667, ,971,451,6.878326468,0.10598161,0.129888028
2482,en,2016,12/17/16,13973283,1,0,2,US,104,80,48,35,0.279428282, ,3842,2510,8.253748343,0.296875,0.515384615
2482,zh,2016,12/17/16,5349939,1,0,2,US,11,9,7,5,0.51327082, ,486,374,6.186208624,0.541666667,0.166666667
2482,es,2016,12/17/16,839279,1,0,2,US,36,31,9,7,0.146043771, ,706,657,6.559615237,0.238636364,0.256410256
2483,en,2016,12/15/16,5307738,1,0,2,US,351,276,128,66,0.157508868, ,10203,9920,9.230437074,0.541666667,0.166666667
2483,zh,2016,12/15/16,5536575,0,3,2,US,12,10,6,4,0.350845411, ,3004,2988,8.007700013,0.541666667,0.166666667
2483,es,2016,12/15/16,7357423,1,0,2,US,23,14,13,7,0.456521739, ,1050,792,6.956545443,0.574034767,0.35
2485,en,2016,12/13/16,28810735,1,0,2,Chinese,85,45,31,14,0.187183785, ,5530,4349,8.617943095,0.467672678,0.515384615
2485,ar,2016,12/13/16,3368415,0,7,2,Chinese,2,2,2,1,0.555555556, ,68,68,4.219507705,0.3,0.266666667
2485,zh,2016,12/13/16,5503921,1,0,2,Chinese,9,8,5,4,0.470412942, ,6,51,1.791759469,0.541666667,0.166666667
2485,es,2016,12/13/16,7701063,0,0,2,Chinese,87,52,7,2,0.036599753, ,8731,7166,9.07463519,0.574034767,0.35
2489,en,2016,12/12/16,351592,1,0,3,English,211,178,81,60,0.19571538, ,5467,5313,8.606485299,0.414545455,0.391625616
2489,ar,2016,12/12/16,3363249,0,4,3,English,9,9,5,4,0.564814815, ,411,411,6.018593214,0.3,0.266666667
2489,zh,2016,12/12/16,5527972,0,0,3,English,12,11,7,6,0.5, ,1401,1385,7.244941546,0.541666667,0.166666667
2489,es,2016,12/12/16,7696219,0,0,3,English,6,6,3,2,0.451388889, ,1412,1412,7.252762418,0.574034767,0.35
2491,en,2016,12/11/16,52552710,0,0,6,English,87,66,47,33,0.327534303, ,4822,4642,8.480944059,0.467672678,0
2491,ar,2016,12/11/16,3359514,0,0,6,English,8,8,2,1,0.126436782, ,691,691,6.538139824,0.3,0.266666667
2492,en,2016,12/10/16,52548565,0,0,5,Others,284,228,90,64,0.148518732, ,24636,16637,10.11196407,0.467672678,0
2492,ar,2016,12/10/16,3358668,0,0,5,Others,28,28,8,7,0.21080705, ,21803,21803,9.989802854,0.3,0.266666667
2492,es,2016,12/10/16,7699291,0,1,5,Others,22,14,15,9,0.578672448, ,1612,766,7.385230923,0.574034767,0.35
2499,en,2016,12/8/16,58702,1,0,2,US,565,474,170,109,0.11255842, ,26657,5498,10.19080706,0.631944444,0.541262136
2499,ar,2016,12/8/16,1682555,1,0,2,US,8,8,6,5,0.663194444, ,533,533,6.278521424,0.357226792,0.316166761
2499,zh,2016,12/8/16,369880,1,0,2,US,11,9,9,7,0.554839391, ,2348,2348,7.761319181,0.607231699,0.560214791
2499,es,2016,12/8/16,50214,1,0,2,US,41,31,23,16,0.398615447, ,9937,3426,9.204020443,0.631944444,0.541262136
2501,en,2016,12/7/16,52501167,0,0,1,Chinese,264,228,67,48,0.084731954, ,49862,57583,10.81701447,0.467672678,0
2501,ar,2016,12/7/16,3355992,0,0,1,Chinese,18,18,5,4,0.20187991, ,3750,3750,8.229511119,0.3,0.266666667
2501,zh,2016,12/7/16,5528220,0,0,1,Chinese,44,43,10,9,0.117194674, ,13889,13888,9.538852439,0.541666667,0.166666667
2501,es,2016,12/7/16,7695478,0,1,1,Chinese,9,7,7,5,0.6917789, ,281,280,5.638354669,0.574034767,0.35
2502,en,2016,12/6/16,608845,1,1,2,English,314,256,81,46,0.087959958, ,13526,12810,9.512369038,0.607231699,0.560214791
2502,ar,2016,12/6/16,3332796,1,2,2,English,4,4,3,2,0.641666667, ,0,-42,0,0.3,0.266666667
2502,es,2016,12/6/16,238355,1,2,2,English,23,13,18,10,0.67310633, ,0,-804,0,0.10598161,0.129888028
2504,en,2016,12/5/16,1075887,1,0,3,English,86,86,35,34,0.230710294, ,2213,2213,7.70210434,0.158730159,0.158730159
